Formula,Co,Ti,Zr,Cr,MaxFWHM,Group,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant d electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg d valence electrons,frac s valence electrons,frac d valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,band center,HOMO_energy,LUMO_energy,Co_Ti_product,Ti_Zr_product,Zr_Cr_product,Group_Miedema_deltaH_inter_product,Miedema_deltaH_inter_Miedema_deltaH_amor_product,Miedema_deltaH_amor_Miedema_deltaH_ss_min_product,Miedema_deltaH_ss_min_Yang delta_product,Yang delta_Yang omega_product,Yang omega_APE mean_product,APE mean_Radii local mismatch_product,Radii local mismatch_Radii gamma_product,Radii gamma_Configuration entropy_product,Configuration entropy_Atomic weight mean_product,Atomic weight mean_Total weight_product,Total weight_Lambda entropy_product,Lambda entropy_Electronegativity delta_product,Electronegativity delta_Electronegativity local mismatch_product,Electronegativity local mismatch_VEC mean_product,VEC mean_Mixing enthalpy_product,Mixing enthalpy_Mean cohesive energy_product,Mean cohesive energy_Interant electrons_product,Interant electrons_Interant s electrons_product,Interant s electrons_Interant d electrons_product,Interant d electrons_Shear modulus mean_product,Shear modulus mean_Shear modulus delta_product,Shear modulus delta_Shear modulus local mismatch_product,Shear modulus local mismatch_Shear modulus strength model_product,Shear modulus strength model_mean AtomicWeight_product,mean AtomicWeight_mean Column_product,mean Column_mean Row_product,mean Row_range Number_product,range Number_mean Number_product,mean Number_range AtomicRadius_product,range AtomicRadius_mean AtomicRadius_product,mean AtomicRadius_range Electronegativity_product,range Electronegativity_mean Electronegativity_product,mean Electronegativity_avg s valence electrons_product,avg s valence electrons_avg d valence electrons_product,avg d valence electrons_frac s valence electrons_product,frac s valence electrons_frac d valence electrons_product,frac d valence electrons_mean simul. packing efficiency_product,mean simul. packing efficiency_mean abs simul. packing efficiency_product,mean abs simul. packing efficiency_dist from 1 clusters |APE| < 0.010_product,dist from 1 clusters |APE| < 0.010_dist from 3 clusters |APE| < 0.010_product,dist from 3 clusters |APE| < 0.010_dist from 5 clusters |APE| < 0.010_product,dist from 5 clusters |APE| < 0.010_band center_product,band center_HOMO_energy_product,HOMO_energy_LUMO_energy_product,Co_Ti_Zr_product,All_Miedema_product,Co_Ti_Zr_Cr_product,Yang delta_Yang omega_APE mean_product
Co0.0Ti0.260468944Zr0.176722831Cr0.562808225,0,0.260468944,0.176722831,0.562808225,0.561706543,1,-0.180593882,-0.086411802,-0.052443213,0.076260089,1.935350256,-0.021073487,5.280531475,1.126674111,-0.008149416,57.85306323,57.85306323,-1.40130246,0.119708346,0.260069013,5.12561645,8.878764809,4.675305795,10,1,9,81.95988556,0.481361859,19.79138235,-0.12418927,57.85306323,5.12561645,4.176722831,18,26.30662741,0.15,1.426508425,0.33,1.570425192,1.437191775,3.688424675,0.280393937,0.719606063,-0.021073487,0.029720337,0.05748294,0.097062819,0.115416559,3.613350852,-0.150673,-0.150673,0,0.046030809,0.099461063,-0.180593882,0.015605443,0.004531713,-0.003999324,0.147589984,-0.040784579,-0.111279213,5.949438106,-0.009181736,-0.471468699,3346.976925,-81.06963982,-0.1677476,0.031132431,1.333014011,45.50914296,41.51094056,46.75305795,10,9,737.6389701,39.45236284,9.526816591,-2.457877335,-7.184729715,296.5326126,21.40827925,75.18101096,473.5192933,3.945994111,0.213976264,0.47074778,0.518240314,2.25700217,5.300973606,1.034211915,0.201773177,-0.015164609,-0.000626311,0.001708412,0.005579456,0.011202657,0.417040521,-0.544434413,0.022702353,0,-0.0008184,0,-0.003110236
Co0.0Ti0.236915626Zr0.173441015Cr0.589643358,0,0.236915626,0.173441015,0.589643358,0.561116212,1,-0.173708635,-0.080987631,-0.050587816,0.076447826,1.90627572,-0.018932399,5.19731649,1.126800865,-0.007952314,57.82157849,57.82157843,-1.360702591,0.118670141,0.255845188,5.179286717,8.820360765,4.650584902,10,1,9,84.05291694,0.466003455,19.46380831,-0.119616115,57.82157849,5.179286717,4.173441015,18,26.30122499,0.15,1.426016152,0.33,1.57433459,1.410356641,3.768930076,0.272307118,0.727692882,-0.018932399,0.028336584,0.051000104,0.075145595,0.098439505,3.620220377,-0.150445,-0.150445,0,0.041090887,0.102268342,-0.173708635,0.014068251,0.004096987,-0.003867329,0.145730635,-0.036090372,-0.098397669,5.856340718,-0.008960674,-0.459815321,3343.334935,-78.67797161,-0.161474768,0.030361184,1.325095586,45.68317735,41.01983661,46.50584902,10,9,756.4762525,39.16894972,9.070201927,-2.328185128,-6.916392564,299.4745334,21.61544761,75.12193827,473.4220498,3.945183749,0.213902423,0.47058533,0.519530415,2.220373245,5.315535563,1.026306488,0.198155952,-0.013776972,-0.00053648,0.001445169,0.003832433,0.007397295,0.3563727,-0.544644055,0.022633698,0,-0.000711682,0,-0.002759031
Co0.0Ti0.214653163Zr0.169567249Cr0.615779588,0,0.214653163,0.169567249,0.615779588,0.557353545,1,-0.165978037,-0.074799176,-0.048614456,0.07644914,1.880730047,-0.026646039,5.092168197,1.126928306,-0.007730044,57.76154271,57.76154271,-1.322625177,0.1173334,0.250390793,5.231559176,8.712983451,4.625559458,10,1,9,86.09495923,0.450409855,19.03522976,-0.114647008,57.76154271,5.231559176,4.169567249,18,26.28376966,0.15,1.425435087,0.33,1.578284428,1.384220412,3.847338764,0.264590415,0.735409585,-0.026646039,0.026646039,0.06403238,0.064507204,0.080988397,3.626869574,-0.150445,-0.150445,0,0.036398146,0.104416051,-0.165978037,0.01241502,0.003636321,-0.003716533,0.143780195,-0.050114006,-0.135686112,5.738508478,-0.008711206,-0.446499295,3336.395816,-76.39687066,-0.155188109,0.029379203,1.30993425,45.58248852,40.302423,46.25559458,10,9,774.8546331,38.77801811,8.573655074,-2.182332137,-6.622188045,302.1829288,21.8133378,75.05221048,473.1078538,3.942565449,0.213815263,0.470393579,0.520833861,2.184693522,5.325564849,1.017968959,0.194582327,-0.019595752,-0.000710011,0.001706209,0.00413055,0.005224335,0.293734353,-0.545644393,0.022633698,0,-0.000603549,0,-0.003831173
Co0.0Ti0.193745296Zr0.165169053Cr0.641085651,0,0.193745296,0.165169053,0.641085651,0.551785379,1,-0.157695305,-0.068065861,-0.046634143,0.076267431,1.858435636,-0.024239709,4.96734986,1.127055532,-0.007486197,57.67534139,57.67534139,-1.287013245,0.115724217,0.243841496,5.282171302,8.560405692,4.600422436,10,1,9,88.07550689,0.434713058,18.51715558,-0.109377748,57.67534139,5.282171302,4.165169053,18,26.25521426,0.15,1.424775358,0.33,1.582244777,1.358914349,3.923256953,0.257264347,0.742735653,-0.024239709,0.024239709,0.041316132,0.059666643,0.070148047,3.633267535,-0.150445,-0.150445,0,0.032000727,0.10588751,-0.157695305,0.010733667,0.003174193,-0.003556666,0.141738113,-0.045047938,-0.120407113,5.598479137,-0.00843736,-0.431768973,3326.445005,-74.22892827,-0.148938599,0.028218366,1.288012553,45.21752928,39.3814824,46.00422436,10,9,792.679562,38.28757289,8.04964932,-2.02536477,-6.308398934,304.6510331,22.00113644,74.97304295,472.5938566,3.938282138,0.213716304,0.470175868,0.522140776,2.150135131,5.331370168,1.009314137,0.191079403,-0.018003696,-0.000587563,0.001001491,0.002465195,0.004185499,0.254866623,-0.546606934,0.022633698,0,-0.000500555,0,-0.003435691
Co0.0Ti0.174234106Zr0.160317676Cr0.665448218,0,0.174234106,0.160317676,0.665448218,0.550499865,1,-0.149120543,-0.060988477,-0.044746996,0.075908483,1.839130779,-0.021837685,4.825377346,1.127181687,-0.007224529,57.56559572,57.56559572,-1.253801913,0.113870894,0.236348426,5.330896436,8.367215077,4.575358583,10,1,9,89.98542223,0.419031523,17.92241877,-0.10390266,57.56559572,5.330896436,4.160317676,18,26.2166146,0.15,1.424047651,0.33,1.586187074,1.334551782,3.996344654,0.250342845,0.749657155,-0.021837685,0.021837685,0.03732989,0.051052673,0.062721774,3.639388284,-0.150445,-0.150445,0,0.027932807,0.106683112,-0.149120543,0.009094635,0.002729051,-0.003396677,0.139605627,-0.040162358,-0.10537507,5.439076979,-0.008143357,-0.415884328,3313.79781,-72.17585404,-0.142771545,0.026913207,1.25994898,44.60475703,38.28300932,45.75358583,10,9,809.8688001,37.70672848,7.510058424,-1.862186982,-5.981218515,306.876229,22.17822267,74.88571817,471.8990629,3.932492191,0.213607148,0.469935725,0.523441734,2.116848786,5.333328879,1.000456292,0.187671305,-0.016370777,-0.000476884,0.000815198,0.001905791,0.003202114,0.228268888,-0.54752777,0.022633698,0,-0.000406958,0,-0.003048664
Co0.0Ti0.156137836Zr0.155088604Cr0.68877356,0,0.156137836,0.155088604,0.68877356,0.546728086,1,-0.140470519,-0.053740851,-0.043037231,0.075380617,1.822564123,-0.019457126,4.668952579,1.127305965,-0.006948861,57.43519151,57.43519151,-1.222909343,0.111803431,0.228072507,5.37754712,8.138625803,4.550543876,10,1,9,91.81706186,0.403470147,17.26462892,-0.098311722,57.43519151,5.37754712,4.155088604,18,26.16914199,0.15,1.423263291,0.33,1.59008422,1.31122644,4.06632068,0.243833557,0.756166443,-0.019457126,0.019457126,0.045912971,0.051404301,0.06044416,3.645211326,-0.118123,-0.118123,0,0.024215199,0.10682093,-0.140470519,0.007549005,0.002312857,-0.003244173,0.137386008,-0.03546186,-0.090844399,5.263338094,-0.007833493,-0.399109176,3298.801224,-70.23803229,-0.136725461,0.025499289,1.226470652,43.76584375,37.0351738,45.50543876,10,9,826.3535567,37.04544348,6.965762375,-1.697315397,-5.646552576,308.8604487,22.34418476,74.79159487,471.0445559,3.925371299,0.213489494,0.469676886,0.524727793,2.084960472,5.331867189,0.991505434,0.184378753,-0.014712826,-0.00037858,0.000893334,0.002360124,0.00310709,0.220331736,-0.430583297,0.013953043,0,-0.000324888,0,-0.002673137
Co0.0Ti0.139449563Zr0.149555423Cr0.710995014,0,0.139449563,0.149555423,0.710995014,0.586428886,1,-0.131912179,-0.046463453,-0.041570356,0.074693869,1.808496419,-0.017113011,4.500790824,1.127427672,-0.006662878,57.28704399,57.28704399,-1.194240923,0.109551727,0.219174948,5.421990028,7.880134115,4.526131332,10,1,9,93.56488608,0.38811543,16.55739892,-0.092686165,57.28704399,5.421990028,4.149555423,18,26.11398764,0.15,1.422433313,0.33,1.593912763,1.289004986,4.132985042,0.23773651,0.76226349,-0.017113011,0.017113011,0.02827658,0.047862233,0.057558874,3.650723222,-0.118123,-0.118123,0,0.020855438,0.10633316,-0.131912179,0.006129095,0.001931502,-0.003105051,0.135083595,-0.030948819,-0.077022083,5.074316121,-0.007511913,-0.381696587,3281.805409,-68.41453229,-0.130831155,0.024010994,1.188364382,42.72600859,35.66652192,45.26131332,10,9,842.0839748,36.31397602,6.426182007,-1.534641808,-5.309716408,310.6097812,22.49884812,74.69199761,470.0517776,3.917098146,0.213364997,0.469402993,0.525991212,2.054561499,5.327438326,0.982561439,0.181217862,-0.013044624,-0.000292855,0.000483897,0.00135338,0.002754896,0.21013152,-0.431234379,0.013953043,0,-0.000254789,0,-0.002311687
Co0.0Ti0.689190737Zr0.133650567Cr0.177158696,0,0.689190737,0.133650567,0.177158696,0.616837324,1,-0.106622568,-0.024201673,-0.031871009,0.054419227,3.050198249,0.018601509,3.601891396,1.125360074,-0.006918312,54.39319361,54.39319361,-2.33612139,0.093627661,0.164433301,4.354317392,4.555204991,4.904241772,10,1,9,52.35001377,0.571335026,11.87913546,-0.106544287,54.39319361,4.354317392,4.133650567,18,24.7600276,0.15,1.420047585,0.33,1.533192424,1.822841304,2.531476088,0.418628488,0.581371512,0.018601509,0.01950052,0.01358799,0.039858829,0.056915783,3.509093803,-0.17001,-0.17001,0,0.092110733,0.02367736,-0.106622568,0.002580445,0.000771332,-0.001734396,0.165989431,0.056738292,0.067000617,4.053424767,-0.007785592,-0.376309083,2958.619511,-127.0691031,-0.218725581,0.015395505,0.715994783,19.83480832,22.3398266,49.04241772,10,9,471.150124,29.90939651,6.786966171,-1.265654017,-5.795284027,236.8452289,17.99922656,74.40571021,445.6804968,3.71400414,0.213007138,0.468615703,0.5059535,2.794766478,4.614479173,1.059748006,0.243378677,0.010814388,0.000362739,0.000264973,0.000541601,0.002268596,0.199722822,-0.596581037,0.0289034,0,-8.22E-05,0,0.003087654
Co0.0Ti0.665137855Zr0.139772656Cr0.195089489,0,0.665137855,0.139772656,0.195089489,0.622207223,1,-0.115850483,-0.032026376,-0.034531566,0.056319545,2.9306162,0.019076681,3.808135134,1.125398688,-0.007192336,54.73266706,54.73266706,-2.2675231,0.097017836,0.175557834,4.390178978,4.942191769,4.899364602,10,1,9,53.70530506,0.578407462,12.77303689,-0.112100103,54.73266706,4.390178978,4.139772656,18,24.90608679,0.15,1.420965898,0.33,1.534058481,1.804910511,2.585268467,0.411124585,0.588875415,0.019076681,0.019785361,0.027854932,0.047343487,0.058509503,3.514191852,-0.17001,-0.17001,0,0.092968085,0.027268176,-0.115850483,0.003710271,0.001105921,-0.001944802,0.165050971,0.055906429,0.072646578,4.285670283,-0.008094246,-0.393655755,2995.664843,-124.1075868,-0.219990184,0.017032241,0.770730314,21.69710641,24.21359941,48.99364602,10,9,483.3477455,31.06354919,7.388019846,-1.431858748,-6.135537606,240.2862043,18.17434289,74.51590781,448.3095621,3.735913018,0.213144885,0.468918746,0.506239299,2.768838277,4.66617823,1.062867426,0.242101161,0.011233788,0.000377439,0.00055112,0.00131875,0.002770044,0.205613618,-0.597447757,0.0289034,0,-0.000128121,0,0.003148625
Co0.0Ti0.640073188Zr0.145661846Cr0.214264966,0,0.640073188,0.145661846,0.214264966,0.614926144,1,-0.125378094,-0.040034803,-0.037055986,0.058207114,2.818999856,0.01967615,4.011377446,1.125443488,-0.007451673,55.06718213,55.06718213,-2.199387089,0.100294792,0.186657732,4.428529932,5.338158339,4.89322786,10,1,9,55.15809617,0.583542825,13.67109199,-0.117323225,55.06718213,4.428529932,4.145661846,18,25.05044316,0.15,1.421849277,0.33,1.535122808,1.785735034,2.642794898,0.40323427,0.59676573,0.01967615,0.020135011,0.030804209,0.046984587,0.06326904,3.519601122,-0.17001,-0.17001,0,0.093234242,0.03121023,-0.125378094,0.005019487,0.001483529,-0.002156922,0.164085847,0.055467063,0.078928463,4.514578624,-0.008386437,-0.410342655,3032.394548,-121.1140494,-0.22058707,0.018720798,0.826619354,23.64019399,26.12082511,48.9322786,10,9,496.4228655,32.18711127,7.977667643,-1.603936599,-6.460659389,243.8666643,18.35918757,74.62191323,450.9079769,3.757566474,0.213277392,0.469210261,0.506590527,2.74132258,4.719331437,1.065665471,0.240636393,0.011742052,0.000396179,0.000620243,0.001447323,0.00297267,0.222681782,-0.598367387,0.0289034,0,-0.000186002,0,0.003228578
Co0.0Ti0.614069107Zr0.151248209Cr0.234682684,0,0.614069107,0.151248209,0.234682684,0.609948124,1,-0.135085385,-0.048122981,-0.039360759,0.06007102,2.715024225,0.020409528,4.209235674,1.125494849,-0.007693023,55.39369687,55.39369687,-2.131901085,0.103427298,0.197595979,4.469365368,5.738894924,4.88573548,10,1,9,56.70856175,0.586685161,14.56191138,-0.122128589,55.39369687,4.469365368,4.151248209,18,25.19183313,0.15,1.422687231,0.33,1.536399798,1.765317316,2.704048052,0.394981652,0.605018348,0.020409528,0.020553368,0.004878011,0.043415167,0.066237374,3.525316979,-0.17001,-0.17001,0,0.092876853,0.035495336,-0.135085385,0.006500711,0.001894157,-0.002364441,0.163094273,0.055412363,0.085908513,4.737473071,-0.008658458,-0.426145009,3068.461653,-118.0938825,-0.220496769,0.020436818,0.883128627,25.64921822,28.03872254,48.8573548,10,9,510.3770557,33.2700717,8.543257327,-1.778425695,-6.765154056,247.5746704,18.55344498,74.72246776,453.4529963,3.77877497,0.213403085,0.469486786,0.507011933,2.712233168,4.773502849,1.068049366,0.238971147,0.012348139,0.000419485,0.00010026,0.00021178,0.002875707,0.23350774,-0.59933914,0.0289034,0,-0.000255873,0,0.003328677
Co0.0Ti0.587223936Zr0.156460856Cr0.256315208,0,0.587223936,0.156460856,0.256315208,0.615062319,1,-0.144806386,-0.056154698,-0.041355854,0.061898692,2.618417744,0.021284722,4.39910637,1.125553059,-0.007913008,55.70902446,55.70902446,-2.065278766,0.106382346,0.208218364,4.512630416,6.139362157,4.876808792,10,1,9,58.35494804,0.587809346,15.43248744,-0.12643139,55.70902446,4.512630416,4.156460856,18,25.32892582,0.15,1.423469128,0.33,1.537901045,1.743684792,2.768945624,0.386400975,0.613599025,0.021284722,0.021284722,0.03811112,0.054236197,0.072696574,3.531328273,-0.17001,-0.17001,0,0.09187756,0.040103297,-0.144806386,0.008131559,0.002322326,-0.002559873,0.162076632,0.055732295,0.093633758,4.951427631,-0.008906511,-0.440825969,3103.495406,-115.0546653,-0.219709199,0.022150758,0.939612521,27.70467241,29.94049535,48.76808792,10,9,525.1945324,34.30158385,9.07136035,-1.951150833,-7.043369378,251.3942382,18.75657168,74.81629541,455.9206648,3.799338874,0.213520369,0.469744812,0.507507345,2.681614664,4.828168374,1.069923288,0.237095261,0.013060285,0.000453039,0.000811185,0.002067002,0.003942786,0.256715465,-0.60036112,0.0289034,0,-0.000336288,0,0.003449756
Co0.0Ti0.559648925Zr0.161230746Cr0.27912033,0,0.559648925,0.161230746,0.27912033,0.605797643,1,-0.154331007,-0.063964598,-0.042949807,0.063676882,2.528886154,0.022308294,4.578312334,1.125618338,-0.008108375,56.0099972,56.00999726,-1.99972495,0.109127664,0.218362733,4.558240659,6.533996374,4.866382797,10,1,9,60.09434883,0.586924305,16.26899761,-0.130152504,56.0099972,4.558240659,4.161230746,18,25.46039408,0.15,1.424184612,0.33,1.539635983,1.72087967,2.837360989,0.377531552,0.622468448,0.022308294,0.022308294,0.039321698,0.062234436,0.076970276,3.537620148,-0.17001,-0.17001,0,0.090232614,0.045002779,-0.154331007,0.009871721,0.002747267,-0.00273491,0.161031585,0.056415137,0.102134339,5.153432318,-0.009126936,-0.454150078,3137.11979,-112.004589,-0.218225312,0.023829415,0.995349888,29.78352794,31.79692755,48.66382797,10,9,540.8491395,35.2708339,9.548670109,-2.117450782,-7.289841405,255.3070466,18.96789118,74.90215343,458.2870935,3.819059113,0.213627692,0.469980922,0.508079874,2.649528263,4.882756843,1.071193298,0.235001479,0.013886209,0.00049766,0.0008772,0.002447164,0.004790202,0.272291598,-0.601430801,0.0289034,0,-0.000423989,0,0.00359234
Co0.0Ti0.531483007Zr0.165486447Cr0.303030546,0,0.531483007,0.165486447,0.303030546,0.610413257,1,-0.163401237,-0.071355765,-0.044053337,0.065390634,2.446150412,0.023485261,4.744047336,1.125690824,-0.00827596,56.29323931,56.29323931,-1.935473775,0.111630971,0.227857818,4.606061092,6.916633925,4.854408116,10,1,9,61.92191351,0.584071523,17.05679028,-0.133218934,56.29323931,4.606061092,4.165486447,18,25.58481714,0.15,1.424822967,0.33,1.541611512,1.696969454,2.909091638,0.368420961,0.631579039,0.023485261,0.023485261,0.039565728,0.06687212,0.080574497,3.54417093,-0.17001,-0.17001,0,0.087953234,0.050147448,-0.163401237,0.01165962,0.00314346,-0.002880676,0.159955327,0.057448482,0.111415191,5.340330555,-0.009316172,-0.465880607,3168.928792,-108.9540884,-0.216058817,0.025435989,1.04952703,31.85843841,33.57616386,48.54408116,10,9,557.2972216,36.16682636,9.962385482,-2.272287425,-7.499325354,259.2900993,19.18648505,74.97875605,460.5267085,3.837722571,0.213723445,0.470191579,0.508731799,2.616067645,4.936639649,1.071770337,0.232686956,0.014832799,0.000551557,0.000929211,0.002645844,0.005388187,0.28556979,-0.6025445,0.0289034,0,-0.000513645,0,0.003756593
Co0.0Ti0.502876299Zr0.169166876Cr0.327956825,0,0.502876299,0.169166876,0.327956825,0.595853579,1,-0.171725064,-0.07811045,-0.044586198,0.0670249,2.369935515,0.024817609,4.893604856,1.125770519,-0.008412941,56.55573477,56.55573477,-1.872731384,0.113862379,0.236533279,4.65591365,7.280820717,4.840866008,10,1,9,63.83107223,0.579325084,17.78108976,-0.135568642,56.55573477,4.65591365,4.169166876,18,25.70091742,0.15,1.425375031,0.33,1.543829775,1.672043175,2.983870475,0.359122462,0.640877538,0.024817609,0.024817609,0.024151397,0.066965884,0.083667781,3.550954024,-0.17001,-0.17001,0,0.085070013,0.055479432,-0.171725064,0.013413522,0.003482648,-0.002988385,0.158844692,0.058816133,0.121447572,5.509076078,-0.009471041,-0.475800058,3198.551135,-105.9136995,-0.213233651,0.026932242,1.101278525,33.89887256,35.24547752,48.40866008,10,9,574.47965,36.97894128,10.30103132,-2.410558198,-7.66718418,263.3186175,19.41128097,75.04500377,462.6165135,3.855137613,0.213806255,0.47037376,0.509463826,2.581350039,4.989160263,1.071574913,0.230153519,0.015905048,0.000615914,0.00059938,0.00161732,0.005602887,0.297100443,-0.603697694,0.0289034,0,-0.000598058,0,0.003942145
Co0.0Ti0.474000832Zr0.172211669Cr0.353787499,0,0.474000832,0.172211669,0.353787499,0.595741137,1,-0.178990022,-0.08399901,-0.047344081,0.068563564,2.299960971,0.02630553,5.024339816,1.125857332,-0.008516822,56.79440529,56.79440529,-1.81171876,0.115794295,0.244222802,4.707574998,7.619940041,4.825755712,10,1,9,65.81350024,0.572787734,18.42747555,-0.137151923,56.79440529,4.707574998,4.172211669,18,25.80738504,0.15,1.42583175,0.33,1.546290049,1.646212501,3.061362497,0.349694376,0.650305624,0.02630553,0.02630553,0.051130689,0.07400667,0.09639661,3.557936811,-0.17001,-0.17001,0,0.081628474,0.060926336,-0.178990022,0.015034985,0.003976856,-0.003246079,0.157693522,0.060501692,0.13216792,5.656689818,-0.009588726,-0.483707822,3225.604473,-102.8954895,-0.209786696,0.028279607,1.149697158,35.87143922,36.77196918,48.25755712,10,9,592.3215022,37.69716567,10.55503196,-2.527363704,-7.789461892,267.3639224,19.64099934,75.09981004,464.5329307,3.871107756,0.213874763,0.470524478,0.510275716,2.545522009,5.039653213,1.070541248,0.227408219,0.017106634,0.000691981,0.00134502,0.003784012,0.007133992,0.342973047,-0.604884837,0.0289034,0,-0.000711818,0,0.004148212
Co0.0Ti0.445033408Zr0.174573832Cr0.38039276,0,0.445033408,0.174573832,0.38039276,0.591555486,1,-0.184892946,-0.088800337,-0.050279985,0.069991071,2.235940787,-0.003399568,5.133894245,1.125951031,-0.008585645,57.00667738,57.00667738,-1.752619484,0.117403467,0.250774225,4.76078552,7.927567463,4.809108795,10,1,9,67.85939999,0.564587174,18.98260481,-0.137935065,57.00667738,4.76078552,4.174573832,18,25.9031145,0.15,1.426186075,0.33,1.548986626,1.61960724,3.14117828,0.340197481,0.659802519,-0.003399568,0.027097641,0.088305373,0.094474729,0.109368659,3.56508274,-0.167106,-0.167106,0,0.077691187,0.066406622,-0.184892946,0.016418556,0.00446488,-0.00351915,0.15649589,-0.007601232,-0.017453022,5.780513515,-0.009667015,-0.489439074,3249.761266,-99.91101349,-0.205763604,0.029441764,1.1938823,37.74144839,38.12453441,48.09108795,10,9,610.7345999,38.31254688,10.71733521,-2.618366821,-7.863219725,271.3965642,19.87425065,75.14232898,466.2560609,3.885467174,0.213927911,0.470641405,0.511165587,2.508749955,5.087475084,1.068620937,0.224463155,-0.002243043,-9.21E-05,0.002392867,0.008342626,0.010332574,0.389908319,-0.595746716,0.027924415,0,-0.000825525,0,-0.000532018
Co0.0Ti0.416167251Zr0.176212675Cr0.407620074,0,0.416167251,0.176212675,0.407620074,0.583784414,1,-0.189166488,-0.09231889,-0.052599509,0.071291613,2.177595678,0.000483826,5.220179682,1.12605126,-0.008617987,57.190157,57.190157,-1.695621609,0.11867069,0.256052676,4.815240148,8.197603052,4.79098269,10,1,9,69.95718301,0.554872407,19.43464703,-0.1379011,57.190157,4.815240148,4.176212675,18,25.9870683,0.15,1.426431901,0.33,1.551909747,1.592379926,3.222860222,0.330695848,0.669304152,0.000483826,0.027158109,0.090572519,0.111796888,0.126042002,3.572349513,-0.167106,-0.167106,0,0.073333945,0.071827824,-0.189166488,0.01746364,0.004855928,-0.003749904,0.155244309,0.001053577,0.002525657,5.878189908,-0.009704295,-0.49286402,3270.714057,-96.97286603,-0.201220586,0.030385948,1.232955124,39.47342733,39.27457432,47.90982689,10,9,629.6146471,38.81731055,10.78374938,-2.68005921,-7.886585578,275.38434,20.10946694,75.17182815,467.7672294,3.898060245,0.213964785,0.470722527,0.512130217,2.471229928,5.132017922,1.065786495,0.221336104,0.000323827,1.31E-05,0.002459778,0.010125726,0.014091104,0.450266085,-0.596961038,0.027924415,0,-0.000918579,0,7.51E-05
Co0.0Ti0.387589457Zr0.17710559Cr0.435304953,0,0.387589457,0.17710559,0.435304953,0.574951071,1,-0.191615059,-0.09440935,-0.054287415,0.072451022,2.124635391,0.00447959,5.281601811,1.126157519,-0.008613128,57.34318475,57.34318475,-1.640861271,0.119582842,0.259951088,4.870609906,8.424706236,4.771469111,10,1,9,72.0942421,0.543807284,19.7740575,-0.137052327,57.34318475,4.870609906,4.17710559,18,26.05851053,0.15,1.426565839,0.33,1.55504442,1.564695047,3.305914859,0.321252385,0.678747615,0.00447959,0.027504438,0.095439912,0.131636793,0.142624705,3.579692776,-0.162391,-0.162391,0,0.068644259,0.077094941,-0.191615059,0.018090253,0.00512524,-0.003933179,0.153932006,0.009517495,0.023659411,5.947915592,-0.009699739,-0.49390419,3288.240837,-94.09221098,-0.196218853,0.03108569,1.266120346,41.03345765,40.19822557,47.71469111,10,9,648.8481789,39.20537397,10.7532765,-2.710080589,-7.859016893,279.2962837,20.34505187,75.18790062,469.0531895,3.908776579,0.213984876,0.470766727,0.513164659,2.433170303,5.172748606,1.062033032,0.21804929,0.003040511,0.000123209,0.002625021,0.012563404,0.018774659,0.510552626,-0.58130989,0.026370837,0,-0.000982073,0,0.000689552
