Co,Ti,Zr,Cr,Formula,composition,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010
0.1,0,0.5,0.4,Co0.1Ti0.0Zr0.5Cr0.4,Co0.1 Zr0.5 Cr0.4,Co0.08150778798715164 Zr0.6308385665616738 Cr0.2876536454511746 ,Co0.1Zr0.5Cr0.4,0.101524755,0.898627294,-0.006737586,7.45,1.150671251,-0.007842999,72.3037595,72.3037595,-0.760918665,0.160546571,0.3405,5.3,18.44,5.204,15,1,0,14,0,71.392,0.545652564,20.2372,-0.117487098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3037595,5.3,4.5,16,32.3,0.2,1.47,0.55,1.517,1.6,0,3.7,0,0.301886792,0,0.698113208,0,-0.006737586,0.010102414,0.035355339,0.052108323,0.061906021
0.1,0,0.55,0.35,Co0.1Ti0.0Zr0.55Cr0.35000000000000003,Co0.1 Zr0.55 Cr0.35,Co0.07935510993921112 Zr0.6755954436208708 Cr0.24504944643991816 ,Co0.1Zr0.55Cr0.35000000000000003,0.100411114,0.863699242,-0.017472183,7.38,1.150112016,-0.007702976,74.2651545,74.2651545,-0.76400283,0.163272797,0.3375,5.2,18.82,5.3115,15,1,0,14,0,67.264,0.569461115,19.628,-0.119994578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2651545,5.2,4.55,16,33.1,0.2,1.4775,0.55,1.5005,1.65,0,3.55,0,0.317307692,0,0.682692308,0,-0.017472183,0.017472183,0.040824829,0.057168729,0.077312864
0.1,0,0.6,0.3,Co0.1Ti0.0Zr0.6000000000000001Cr0.30000000000000004,Co0.1 Zr0.6 Cr0.3,Co0.07731321355428791 Zr0.7180490309350811 Cr0.20463775551063082 ,Co0.1Zr0.6000000000000001Cr0.30000000000000004,0.098392281,0.829869807,0.016218546,7.17,1.149557944,-0.007465521,76.2265495,76.2265495,-0.771148554,0.16470304,0.3285,5.1,18.96,5.419,15,1,0,14,0,63.136,0.588990885,18.606,-0.120519375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2265495,5.1,4.6,16,33.9,0.2,1.485,0.55,1.484,1.7,0,3.4,0,0.333333333,0,0.666666667,0,0.016218546,0.023145968,0.040824829,0.069313286,0.093775765
0.1,0,0.65,0.25,Co0.1Ti0.0Zr0.65Cr0.25,Co0.1 Zr0.65 Cr0.25,Co0.07537376174404993 Zr0.7583726670292502 Cr0.16625357122669976 ,Co0.1Zr0.65Cr0.25,0.095463778,0.795098014,0.008069805,6.82,1.14900896,-0.007123776,78.1879445,78.1879445,-0.781687239,0.164750958,0.3135,5,18.86,5.5265,15,1,0,14,0,59.008,0.602598511,17.1712,-0.118639679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1879445,5,4.65,16,34.7,0.2,1.4925,0.55,1.4675,1.75,0,3.25,0,0.35,0,0.65,0,0.008069805,0.019159098,0.094280904,0.101677828,0.114580035
0.1,0,0.7,0.2,Co0.1Ti0.0Zr0.7000000000000001Cr0.2,Co0.1 Zr0.7 Cr0.2,Co0.0735292335128975 Zr0.7967227228366617 Cr0.1297480436504408 ,Co0.1Zr0.7000000000000001Cr0.2,0.091590437,0.756764039,0.010095305,6.33,1.148464992,-0.006666319,80.1493395,80.1493395,-0.794668245,0.163285099,0.2925,4.9,18.52,5.634,15,1,0,14,0,54.88,0.60758581,15.3236,-0.113725096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.1493395,4.9,4.7,16,35.5,0.2,1.5,0.55,1.451,1.8,0,3.1,0,0.367346939,0,0.632653061,0,0.010095305,0.015648681,0.047140452,0.098861426,0.116275544
0.1,0,0.75,0.15,Co0.1Ti0.0Zr0.75Cr0.15000000000000002,Co0.1 Zr0.75 Cr0.15,Co0.07177282648713854 Zr0.8332406282396609 Cr0.09498654527320055 ,Co0.1Zr0.75Cr0.15000000000000002,0.086697597,0.710948405,0.00208985,5.7,1.147925967,-0.006074109,82.1107345,82.1107345,-0.808106259,0.160115645,0.2655,4.8,17.94,5.7415,15,1,0,14,0,50.752,0.599335996,13.0632,-0.104832328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1107345,4.8,4.75,16,36.3,0.2,1.5075,0.55,1.4345,1.85,0,2.95,0,0.385416667,0,0.614583333,0,0.00208985,0.009110892,0.062360956,0.071801149,0.088123633
0.1,0,0.8,0.1,Co0.1Ti0.0Zr0.8Cr0.1,Co0.1 Zr0.8 Cr0.1,Co0.07009837308807551 Zr0.8680546149363326 Cr0.06184701197559173 ,Co0.1Zr0.8Cr0.1,0.08065255,0.650831583,-0.005891615,4.93,1.147391815,-0.005312911,84.0721295,84.0721295,-0.816763499,0.154970132,0.2325,4.7,17.12,5.849,15,1,0,14,0,46.624,0.569296688,10.39,-0.090532435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0721295,4.7,4.8,16,37.1,0.2,1.515,0.55,1.418,1.9,0,2.8,0,0.404255319,0,0.595744681,0,-0.005891615,0.011725258,0.022268089,0.038849664,0.076538452
0.1,0,0.85,0.05,Co0.1Ti0.0Zr0.8500000000000001Cr0.05,Co0.1 Zr0.85 Cr0.05,Co0.06850026817162419 Zr0.9012812209036024 Cr0.03021851092477328 ,Co0.1Zr0.8500000000000001Cr0.05,0.073225164,0.561890167,-0.013849091,4.02,1.146862468,-0.0043082,86.0335245,86.0335245,-0.803480187,0.147448097,0.1935,4.6,16.06,5.9565,15,1,0,14,0,42.496,0.499039606,7.304,-0.068614394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0335245,4.6,4.85,16,37.9,0.2,1.5225,0.55,1.4015,1.95,0,2.65,0,0.423913043,0,0.576086957,0,-0.013849091,0.017893182,0.05261744,0.064305569,0.083626285
0.1,0,0.9,0,Co0.1Ti0.0Zr0.9Cr0.0,Co0.1 Zr0.9,Co0.06697340634535157 Zr0.9330265936546484 ,Co0.1Zr0.9,0.063994829,0.383071257,-0.021782578,2.97,1.146337858,-0.00270274,87.9949195,87.9949195,-0.65995524,0.136929461,0.1485,4.5,14.76,6.064,9,0,0,9,0,38.368,0.33058799,3.8052,-0.035553553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.9949195,4.5,4.9,13,38.7,0.2,1.53,0.55,1.385,2,0,2.5,0,0.444444444,0,0.555555556,0,-0.021782578,0.024037117,0.012856487,0.210524973,0.37615938
0.1,0.05,0,0.85,Co0.1Ti0.05Zr0.0Cr0.8500000000000001,Co0.1 Ti0.05 Cr0.85,Co0.11228930688872031 Ti0.04560207751202335 Cr0.8421086155992563 ,Co0.1Ti0.05Cr0.8500000000000001,0.023926798,2.946268663,0.017035576,1.02,1.080695569,-0.0043082,52.4833545,52.4833545,-7.525349768,0.051030852,0.080875,6.2,3.11,4.1665,15,1,0,14,0,108.804,0.183616648,6.897,-0.022377017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.85,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4833545,6.2,4,5,24.2,0.05,1.395,0.34,1.676,1.15,0,5.05,0,0.185483871,0,0.814516129,0,0.017035576,0.022477909,0.140334876,0.186040133,0.212268623
0.1,0.05,0.05,0.8,Co0.1Ti0.05Zr0.05Cr0.8,Co0.1 Ti0.05 Zr0.05 Cr0.8,Co0.10824403737958241 Ti0.04395924348958571 Zr0.08377667345131233 Cr0.7640200456795195 ,Co0.1Ti0.05Zr0.05Cr0.8,0.051939776,2.194757751,0.009778991,2.29,1.155687859,-0.005889193,54.4447495,54.4447495,-2.183009762,0.07700612,0.133625,6.1,5.7,4.274,17,1,0,16,0,104.676,0.245001788,10.029,-0.041355817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.8,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4447495,6.1,4.05,18,25,0.2,1.4025,0.55,1.6595,1.2,0,4.9,0,0.196721311,0,0.803278689,0,0.009778991,0.015130653,0.044031529,0.08491169,0.09942989
0.1,0.05,0.1,0.75,Co0.1Ti0.05Zr0.1Cr0.75,Co0.1 Ti0.05 Zr0.1 Cr0.75,Co0.10448009790848231 Ti0.04243066107806748 Zr0.16172706149061475 Cr0.6913621795228354 ,Co0.1Ti0.05Zr0.1Cr0.75,0.067170245,1.81009847,-0.00063532,3.42,1.155081097,-0.006867906,56.4061445,56.4061445,-1.522195645,0.095297529,0.180375,6,8.05,4.3815,17,1,0,16,0,100.548,0.295400494,12.7482,-0.058064132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.75,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4061445,6,4.1,18,25.8,0.2,1.41,0.55,1.643,1.25,0,4.75,0,0.208333333,0,0.791666667,0,-0.00063532,0.006902595,0.058028846,0.068149117,0.076621927
0.1,0.05,0.15,0.7,Co0.1Ti0.05Zr0.15000000000000002Cr0.7000000000000001,Co0.1 Ti0.05 Zr0.15 Cr0.7,Co0.10096912685517608 Ti0.04100481227241042 Zr0.23443852725708958 Cr0.6235875336153239 ,Co0.1Ti0.05Zr0.15000000000000002Cr0.7000000000000001,0.07767091,1.585401947,-0.003107872,4.41,1.1544802,-0.00760137,58.3675395,58.3675395,-1.260013233,0.109733664,0.221125,5.9,10.16,4.489,17,1,0,16,0,96.42,0.339669078,15.0546,-0.072706771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3675395,5.9,4.15,18,26.6,0.2,1.4175,0.55,1.6265,1.3,0,4.6,0,0.220338983,0,0.779661017,0,-0.003107872,0.010208014,0.05008643,0.057344163,0.062101252
0.1,0.05,0.2,0.65,Co0.1Ti0.05Zr0.2Cr0.65,Co0.1 Ti0.05 Zr0.2 Cr0.65,Co0.09768645093508158 Ti0.03967167694632498 Zr0.30242204924073374 Cr0.5602198228778598 ,Co0.1Ti0.05Zr0.2Cr0.65,0.085307803,1.436276536,-0.01343403,5.26,1.15388508,-0.008163862,60.3289345,60.3289345,-1.121807058,0.121615229,0.255875,5.8,12.03,4.5965,17,1,0,16,0,92.292,0.379843074,16.9482,-0.08544105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.65,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3289345,5.8,4.2,18,27.4,0.2,1.425,0.55,1.61,1.35,0,4.45,0,0.232758621,0,0.767241379,0,-0.01343403,0.017567256,0.030847319,0.043333986,0.05122522
0.1,0.05,0.25,0.6,Co0.1Ti0.05Zr0.25Cr0.6000000000000001,Co0.1 Ti0.05 Zr0.25 Cr0.6,Co0.09461050450856903 Ti0.038422497026605065 Zr0.36612424726377474 Cr0.5008427512010513 ,Co0.1Ti0.05Zr0.25Cr0.6000000000000001,0.090893806,1.329173796,-0.023757493,5.97,1.15329565,-0.008589311,62.2903295,62.2903295,-1.039656142,0.131556173,0.284625,5.7,13.66,4.704,17,1,0,16,0,88.164,0.416936934,18.429,-0.096379644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.6,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2903295,5.7,4.25,18,28.2,0.2,1.4325,0.55,1.5935,1.4,0,4.3,0,0.245614035,0,0.754385965,0,-0.023757493,0.025869986,0.04317297,0.059312355,0.069474645
0.1,0.05,0.3,0.55,Co0.1Ti0.05Zr0.30000000000000004Cr0.55,Co0.1 Ti0.05 Zr0.3 Cr0.55,Co0.0917223552497801 Ti0.0372495838613639 Zr0.42593720577881145 Cr0.44509085511004454 ,Co0.1Ti0.05Zr0.30000000000000004Cr0.55,0.094871009,1.248004537,0.026802683,6.54,1.152711825,-0.008896373,64.2517245,64.2517245,-0.988430108,0.139889056,0.307375,5.6,15.05,4.8115,17,1,0,16,0,84.036,0.451464067,19.497,-0.105591057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.55,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2517245,5.6,4.3,18,29,0.2,1.44,0.55,1.577,1.45,0,4.15,0,0.258928571,0,0.741071429,0,0.026802683,0.028954236,0.070710678,0.072066378,0.078899476
0.1,0.05,0.35,0.5,Co0.1Ti0.05Zr0.35000000000000003Cr0.5,Co0.1 Ti0.05 Zr0.35 Cr0.5,Co0.08900531412056488 Ti0.03614615982562187 Zr0.4822065512258488 Cr0.39264197482796437 ,Co0.1Ti0.05Zr0.35000000000000003Cr0.5,0.097508798,1.183966023,0.01608404,6.97,1.152133523,-0.009095985,66.2131195,66.2131195,-0.956669982,0.146803144,0.324125,5.5,16.2,4.919,17,1,0,16,0,79.908,0.48362559,20.1522,-0.113097449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2131195,5.5,4.35,18,29.8,0.2,1.4475,0.55,1.5605,1.5,0,4,0,0.272727273,0,0.727272727,0,0.01608404,0.021197145,0.040824829,0.069611846,0.080388213
0.1,0.05,0.4,0.45,Co0.1Ti0.05Zr0.4Cr0.45,Co0.1 Ti0.05 Zr0.4 Cr0.45,Co0.08644461267120575 Ti0.035106227269135884 Zr0.5352381350658537 Cr0.3432110249938047 ,Co0.1Ti0.05Zr0.4Cr0.45,0.098981348,1.131724119,0.010943533,7.26,1.151560661,-0.009194368,68.1745145,68.1745145,-0.93845872,0.152402625,0.334875,5.4,17.11,5.0265,17,1,0,16,0,75.78,0.513375776,20.3946,-0.118869943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.45,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1745145,5.4,4.4,18,30.6,0.2,1.455,0.55,1.544,1.55,0,3.85,0,0.287037037,0,0.712962963,0,0.010943533,0.010943533,0.055901699,0.066300873,0.074134719
0.1,0.05,0.45,0.4,Co0.1Ti0.05Zr0.45Cr0.4,Co0.1 Ti0.05 Zr0.45 Cr0.4,Co0.08402713448807562 Ti0.03412445945396916 Zr0.5853035954427882 Cr0.29654481061516713 ,Co0.1Ti0.05Zr0.45Cr0.4,0.099403301,1.087733089,0.000245056,7.41,1.15099316,-0.009194368,70.1359095,70.1359095,-0.93050838,0.156734019,0.339625,5.3,17.78,5.134,17,1,0,16,0,71.652,0.540422953,20.2242,-0.122856926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1359095,5.3,4.45,18,31.4,0.2,1.4625,0.55,1.5275,1.6,0,3.7,0,0.301886792,0,0.698113208,0,0.000245056,0.009479214,0.039528471,0.045256324,0.055829842
0.1,0.05,0.5,0.35,Co0.1Ti0.05Zr0.5Cr0.35000000000000003,Co0.1 Ti0.05 Zr0.5 Cr0.35,Co0.08174119047682289 Ti0.03319610929421085 Zr0.6326450110211818 Cr0.2524176892077844 ,Co0.1Ti0.05Zr0.5Cr0.35000000000000003,0.098847648,1.049385002,-0.010471058,7.42,1.150430942,-0.009095985,72.0973045,72.0973045,-0.930930101,0.15979935,0.338375,5.2,18.21,5.2415,17,1,0,16,0,67.524,0.564178547,19.641,-0.124920931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.35,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0973045,5.2,4.5,18,32.2,0.2,1.47,0.55,1.511,1.65,0,3.55,0,0.317307692,0,0.682692308,0,-0.010471058,0.011456775,0.036421568,0.046161214,0.054819882
0.1,0.05,0.55,0.3,Co0.1Ti0.05Zr0.55Cr0.30000000000000004,Co0.1 Ti0.05 Zr0.55 Cr0.3,Co0.0795763298544015 Ti0.032316932597499896 Zr0.6774788153010977 Cr0.2106279222470008 ,Co0.1Ti0.05Zr0.55Cr0.30000000000000004,0.097354625,1.014500839,-0.021204811,7.29,1.149873929,-0.008896373,74.0586995,74.0586995,-0.938641657,0.161561406,0.331125,5.1,18.4,5.349,17,1,0,16,0,63.396,0.583642498,18.645,-0.1248051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0586995,5.1,4.55,18,33,0.2,1.4775,0.55,1.4945,1.7,0,3.4,0,0.333333333,0,0.666666667,0,-0.021204811,0.021204811,0.044031529,0.061817628,0.065374848
0.1,0.05,0.6,0.25,Co0.1Ti0.05Zr0.6000000000000001Cr0.25,Co0.1 Ti0.05 Zr0.6 Cr0.25,Co0.07752318040067682 Ti0.03148312318922465 Zr0.7199991049734883 Cr0.1709945914366102 ,Co0.1Ti0.05Zr0.6000000000000001Cr0.25,0.094935107,0.980936708,0.011645814,7.02,1.149322047,-0.008589311,76.0200945,76.0200945,-0.953025715,0.161943496,0.317875,5,18.35,5.4565,17,1,0,16,0,59.268,0.597185336,17.2362,-0.122115544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.25,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0200945,5,4.6,18,33.8,0.2,1.485,0.55,1.478,1.75,0,3.25,0,0.35,0,0.65,0,0.011645814,0.020390387,0.040824829,0.055031269,0.070015493
0.1,0.05,0.65,0.2,Co0.1Ti0.05Zr0.65Cr0.2,Co0.1 Ti0.05 Zr0.65 Cr0.2,Co0.0755733128180374 Ti0.030691257827282197 Zr0.7603804490038626 Cr0.13335498035081772 ,Co0.1Ti0.05Zr0.65Cr0.2,0.091569551,0.946144648,0.003497086,6.61,1.148775221,-0.008163862,77.9814895,77.9814895,-0.973629029,0.16082404,0.298625,4.9,18.06,5.564,17,1,0,16,0,55.14,0.602131747,15.4146,-0.116262296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9814895,4.9,4.65,18,34.6,0.2,1.4925,0.55,1.4615,1.8,0,3.1,0,0.367346939,0,0.632653061,0,0.003497086,0.018561454,0.091287093,0.095719596,0.101121376
